text,sent48,sent9,sent8,sent15,sent3,sent2,sent1,sent14,sent7,sent6,sent5,sent4,sent57,sent56,sent55,sent54,sent53,sent52,sent51,sent50,sent13,sent12,sent11,sent10,sent17,sent16,sent59,sent58,sent93,sent92,sent91,sent90,sent97,sent96,sent95,sent94,sent98,sent22,sent23,sent20,sent21,sent26,sent27,sent24,sent25,sent28,sent29,sent68,sent69,sent66,sent67,sent64,sent65,sent62,sent63,sent60,sent61,sent31,sent30,sent33,sent32,sent35,sent34,sent37,sent36,sent39,sent38,sent79,sent78,sent75,sent74,sent77,sent76,sent71,sent70,sent73,sent72,sent19,sent49,sent18,sent44,sent45,sent84,sent85,sent86,sent87,sent80,sent81,sent82,sent83,sent40,sent41,sent42,sent43,sent88,sent89,sent46,sent47,intros.thisRepN,intros.thisTrialN,intros.thisN,intros.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,testWords.thisRepN,testWords.thisTrialN,testWords.thisN,testWords.thisIndex,test1,test3,test2,test5,test4,test7,test6,test9,test8,test10,realTrials.thisRepN,realTrials.thisTrialN,realTrials.thisN,realTrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_8.keys,key_resp_10.keys,key_resp_10.rt,key_resp_6.keys,wordRead.keys,wordRead.rt,key_resp_5.keys,questAnswer.keys,questAnswer.rt,key_resp_6.rt,date,frameRate,expName,session,participant,
,Ich,Man,Als,Nicht,Ihr,Wir,Fernab,Beträchtliche,Außer,100,Manche,Viele,Die,Beträchtliche,Wir,Ich,Wir,Die,Wir,Er,Die,Er,Die,Die,Die,Sie,Es,Der,Viele,Die,Wir,Sie,In,Dort,Wir,Die,Sie,In,Ich,Wir,Außer,Es,Sie,Er,Die,Die,Dort,Nicht,In,Die,Es,Jugendliche,Sie,Die,Er,Die,Außer,Dass,Es,In,Wir,Bei,Die,Die,Die,Sie,Walter,Jetzt,Man,Jungtiere,Die,Mit,Das,Am,Die,Außer,Es,Er,Sie,In,Wir,Am,Bei,100,In,Unter,Die,Alle,Im,Die,Die,Danach,In,Im,Bei,In,Mit,Bei,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,None,space,0.830674886703,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,nehme,machte,die,ein,Blutdruck,mussten,des,Stücke,das,g,Kreditnehmer,Tonnen,Kinder,Stücke,übergaben,nehme,haben,müden,mussten,stellt,Lösung,stellt,Uhr,Uhr,Gäste,verbrauchen,wurden,Flug,Tonnen,Autos,hatten,hatte,den,türmen,konnten,Stücke,verlassen,meinem,wurde,hatten,dem,wurden,hatte,wurde,Schule,Schuhe,türmen,ein,einer,Uhr,hat,können,verbrauchen,Schuhe,wurde,Schule,dem,es,waren,diesem,haben,unserer,Kinder,Formen,Linie,verlassen,Scheel,ist,machte,sollten,Teilnehmerinnen,dieser,Tuch,äußersten,Eislaufbahnen,den,waren,hat,haben,der,übergaben,äußeren,der,g,der,keinen,"Uhr,",Betten,Fernrohr,Gäste,Autos,wurde,den,Fernrohr,unserer,meinem,dieser,der,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,space,3.47312903404,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,eine,mal,Sonne,Tropfen,kann,uns,Rummels,saftigen,Essen,braunen,sind,gebrauchter,fuhren,saftiges,das,eine,jede,Teilnehmer,uns,die,wird,die,schlug,war,suchen,60,Eimer,zum,gebrauchte,beider,in,keine,Kakao,sich,dann,wurden,wegen,Studium,damals,in,Bürgermeister,Eimer,keine,trotz,verbraucht,in,sich,Tropfen,Studie,schlug,uns,Kleidung,60,in,trotz,verbraucht,Essen,"regnete,",nur,Zirkus,jede,Ankunft,fuhren,wurden,101,wegen,war,genau,mal,immer,wussten,Methode,wurde,Rand,wurden,Bürgermeister,nur,ein,die,Tat,dem,Rand,Feier,brauner,Tat,Umständen,die,wurden,sahen,suchen,beider,die,Kakao,sahen,Ankunft,Studium,Methode,Feier,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,space,1.86848187447,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,große,wieder,"unterging,",königliches,schon,durch,wurde,Fleischs,kann,Zuckers,mit,Kleidung,mit,Fleisch,Auto,große,Menge,wurden,durch,Masse,mit,Masse,"sporadisch,",aus,die,Liter,roter,Mond,Kleidung,beteiligten,Dänemark,Lust,gehören,Berge,mit,aus,des,las,schnell,Dänemark,beschuldigten,rote,Lust,dem,260.000,Größe,Berge,königlichen,wurde,"sporadisch,",die,bei,Liter,Größe,des,260.000,kann,hat,kleinere,werden,Menge,stand,mit,unter,hält,dem,der,die,wieder,auf,überwiegend,kann,dann,der,mit,beschuldigten,kleinere,Hemd,Erlebnisse,wissen,Mann,der,gedachte,Zucker,wissen,können,er,mit,wir,die,beteiligter,Leinwand,gehören,wir,stand,habe,kann,gedachte,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,space,1.6600189209,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,Packung,viel,war,Blut,bei,Büschel,schon,wurden,ich,sind,"sämtlichem,",landen,solchen,wurden,dem,Packung,alten,mit,Büschel,mit,"reichlichem,",mit,obschon,"Japan,",Wohnung,sprudelndes,Farbe,dauerte,landen,Fahrer,einen,auf,immer,schmutziger,"minimalem,","wertvollem,",schönen,ich,dank,gelegentlich,die,Farbe,auf,bekannten,Kilowattstunden,36,schmutzige,Bluts,jetzt,obwohl,Stimmung,ausreichendem,sprudelnden,36,bekannten,Kilowattstunden,ich,uns,"Delikte,",die,alten,ein,solch,"regelmäßigem,",nicht,schönen,vierte,richtige,viel,warmem,"nicht,",man,mit,Stadt,dauerhaftem,die,"Delikte,",aus,bei,wir,das,Stadt,man,sind,wir,Neuwahlen,"trug,","üblichem,",den,Wohnung,Fahrer,aus,immer,den,ein,ich,man,man,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,4,4,4,,,,,,,space,0.803562879562,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,salzige,Lärm,die,hat,minimalem,frischen,immer,serviert.,leider,auf,künftigem,im,unzureichenden,serviert.,Mann,salziger,Kram,zusätzlichem,frisches,einem,purem,einem,sie,die,des,Trinkwasser.,geschleudert.,ungefähr,im,wurden,gelegentlichen,noch,350,Wäsche.,sauberen,klassischen,Wetters,mehr,täglichem,einen,Störenfriede,geschleudert.,noch,Skandal,elektrischer,hätten,Wäsche.,hat,"nachgewiesen,",sie,ziemlich,monatlichem,Trinkwassers.,würden,Skandals,elektrische,leider,die,deren,Tiere,Krams,Glas,unzureichenden,kaltem,am,Wetter,Bundespräsident.,"Zeit,",Lärm,weichem,was,eine,"reichem,",liegen,feinem,Störenfriede,derer,feinem,"frischem,",um,Auto,liegen,der,auf,von,vor,war,harten,roten,des,wurden,seltenem,350,roten,Glas,mehr,eine,den,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,5,5,5,,,,,,,space,0.822260141373,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,Wurst,um,Flut,den,täglichen,Grases,ruhig,nan,nichts,jeden,Einkommen,Müll.,Helmen,nan,mehr,Wurst,aus,schwarzem,Gras,Esslöffel,Alkohol,Esslöffel,defekt,er,Herrn,nan,nan,drei,Müll.,verschrottet.,Besucher.,eine,ml,nan,Kraftstoff,Schmuck,die,als,grünen,Besucher.,jeden.,nan,eine,wiedergewählt.,Energie.,seiner,nan,den,dass,defekt,"vermiest,",Taschengeld,nan,seiner,wiedergewählt.,Energie.,nichts,Stimmung,sie,artgerecht,aus,köstlicher,Helmen,Abduschen,Hauptbahnhof.,die,nan,um,um,Untergrund,Tupperware,große,goldenen,die,Kunsteis,jeden.,sie,dichten,kaltem,die,mehr,die,Soldaten,jeden,den,Dezember,aus,Schaumstoff,Planeten,Herrn,verschrottet.,dichten,ml,Planet,köstlichen,als,große,Soldaten,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,6,6,6,,,,,,,space,0.490758895874,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,mit,jede,zurückgekehrt.,Boden,Einsatz,zwängen.,diskutiert.,nan,mitbringen.,Fall,haftbar.,nan,zur,nan,als,mit,dem,Kaffee,zwängen.,warmen,verdünnt.,warmem,war.,trug.,Gantenbein.,nan,nan,Tage.,nan,nan,nan,Sammlung,warme,nan,fahren.,umgearbeitet.,Wohnung.,einmal,Tee,nan,nan,nan,Sammlung,nan,nan,Frau,nan,Boden,das,war.,dass,selber,nan,Frau,nan,nan,mitbringen.,ziemlich,überführt,gehalten.,dem,Wein,zur,gehärtet.,nan,Wohnung.,nan,Nadelhölzer,jede,liegen.,ist.,Menge,Besatz,Slums.,eingesprüht.,nan,überführt,Stoff,Saft,Probleme,als,Slums.,des,Fall,Problemen,stattfinden.,Japan.,gefertigt.,ganz,Gantenbeins.,nan,Gewebe,warmer,ganz,Weins,einmal,Menge,des,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,7,7,7,,,,,,,space,0.444717884064,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,an,Menge,nan,berührt.,sinken.,nan,nan,nan,nan,genug.,nan,nan,Schule.,nan,gerne.,an,Haus,wiederbelebt.,nan,Honigs,nan,Honig,nan,nan,nan,nan,nan,nan,nan,nan,nan,dumme,Milch.,nan,nan,nan,nan,Rilke.,wieder,nan,nan,nan,dummer,nan,nan,gepasst.,nan,berührt.,Medikament,nan,es,kaufen.,nan,gepasst,nan,nan,nan,vermiest.,wurden.,nan,Haus,schon,Schule.,nan,nan,nan,nan,umzusetzen.,Menge,nan,nan,dunkle,rekonstruiert.,nan,nan,nan,wurden.,gefertigt.,besprochen.,im,gerne.,nan,zweiten,genug.,im,nan,nan,nan,deutlich.,nan,nan,wiederhergestellt.,Milch.,deutlich.,schon,Rilke,dunkler,zweiten,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,8,8,8,,,,,,,space,1.29654598236,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,None,j,3.35271310806,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,Ich,Man,Als,Nicht,Ihr,Wir,Fernab,Beträchtliche,Außer,100,Manche,Viele,Die,Beträchtliche,Wir,Ich,Wir,Die,Wir,Er,Die,Er,Die,Die,Die,Sie,Es,Der,Viele,Die,Wir,Sie,In,Dort,Wir,Die,Sie,In,Ich,Wir,Außer,Es,Sie,Er,Die,Die,Dort,Nicht,In,Die,Es,Jugendliche,Sie,Die,Er,Die,Außer,Dass,Es,In,Wir,Bei,Die,Die,Die,Sie,Walter,Jetzt,Man,Jungtiere,Die,Mit,Das,Am,Die,Außer,Es,Er,Sie,In,Wir,Am,Bei,100,In,Unter,Die,Alle,Im,Die,Die,Danach,In,Im,Bei,In,Mit,Bei,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,None,space,0.851869821548,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,nehme,machte,die,ein,Blutdruck,mussten,des,Stücke,das,g,Kreditnehmer,Tonnen,Kinder,Stücke,übergaben,nehme,haben,müden,mussten,stellt,Lösung,stellt,Uhr,Uhr,Gäste,verbrauchen,wurden,Flug,Tonnen,Autos,hatten,hatte,den,türmen,konnten,Stücke,verlassen,meinem,wurde,hatten,dem,wurden,hatte,wurde,Schule,Schuhe,türmen,ein,einer,Uhr,hat,können,verbrauchen,Schuhe,wurde,Schule,dem,es,waren,diesem,haben,unserer,Kinder,Formen,Linie,verlassen,Scheel,ist,machte,sollten,Teilnehmerinnen,dieser,Tuch,äußersten,Eislaufbahnen,den,waren,hat,haben,der,übergaben,äußeren,der,g,der,keinen,"Uhr,",Betten,Fernrohr,Gäste,Autos,wurde,den,Fernrohr,unserer,meinem,dieser,der,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,1,1,1,,,,,,,space,1.32569098473,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,eine,mal,Sonne,Tropfen,kann,uns,Rummels,saftigen,Essen,braunen,sind,gebrauchter,fuhren,saftiges,das,eine,jede,Teilnehmer,uns,die,wird,die,schlug,war,suchen,60,Eimer,zum,gebrauchte,beider,in,keine,Kakao,sich,dann,wurden,wegen,Studium,damals,in,Bürgermeister,Eimer,keine,trotz,verbraucht,in,sich,Tropfen,Studie,schlug,uns,Kleidung,60,in,trotz,verbraucht,Essen,"regnete,",nur,Zirkus,jede,Ankunft,fuhren,wurden,101,wegen,war,genau,mal,immer,wussten,Methode,wurde,Rand,wurden,Bürgermeister,nur,ein,die,Tat,dem,Rand,Feier,brauner,Tat,Umständen,die,wurden,sahen,suchen,beider,die,Kakao,sahen,Ankunft,Studium,Methode,Feier,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,2,2,2,,,,,,,space,0.91127204895,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,große,wieder,"unterging,",königliches,schon,durch,wurde,Fleischs,kann,Zuckers,mit,Kleidung,mit,Fleisch,Auto,große,Menge,wurden,durch,Masse,mit,Masse,"sporadisch,",aus,die,Liter,roter,Mond,Kleidung,beteiligten,Dänemark,Lust,gehören,Berge,mit,aus,des,las,schnell,Dänemark,beschuldigten,rote,Lust,dem,260.000,Größe,Berge,königlichen,wurde,"sporadisch,",die,bei,Liter,Größe,des,260.000,kann,hat,kleinere,werden,Menge,stand,mit,unter,hält,dem,der,die,wieder,auf,überwiegend,kann,dann,der,mit,beschuldigten,kleinere,Hemd,Erlebnisse,wissen,Mann,der,gedachte,Zucker,wissen,können,er,mit,wir,die,beteiligter,Leinwand,gehören,wir,stand,habe,kann,gedachte,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,3,3,3,,,,,,,space,0.859472990036,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,Packung,viel,war,Blut,bei,Büschel,schon,wurden,ich,sind,"sämtlichem,",landen,solchen,wurden,dem,Packung,alten,mit,Büschel,mit,"reichlichem,",mit,obschon,"Japan,",Wohnung,sprudelndes,Farbe,dauerte,landen,Fahrer,einen,auf,immer,schmutziger,"minimalem,","wertvollem,",schönen,ich,dank,gelegentlich,die,Farbe,auf,bekannten,Kilowattstunden,36,schmutzige,Bluts,jetzt,obwohl,Stimmung,ausreichendem,sprudelnden,36,bekannten,Kilowattstunden,ich,uns,"Delikte,",die,alten,ein,solch,"regelmäßigem,",nicht,schönen,vierte,richtige,viel,warmem,"nicht,",man,mit,Stadt,dauerhaftem,die,"Delikte,",aus,bei,wir,das,Stadt,man,sind,wir,Neuwahlen,"trug,","üblichem,",den,Wohnung,Fahrer,aus,immer,den,ein,ich,man,man,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,4,4,4,,,,,,,space,0.554129123688,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,salzige,Lärm,die,hat,minimalem,frischen,immer,serviert.,leider,auf,künftigem,im,unzureichenden,serviert.,Mann,salziger,Kram,zusätzlichem,frisches,einem,purem,einem,sie,die,des,Trinkwasser.,geschleudert.,ungefähr,im,wurden,gelegentlichen,noch,350,Wäsche.,sauberen,klassischen,Wetters,mehr,täglichem,einen,Störenfriede,geschleudert.,noch,Skandal,elektrischer,hätten,Wäsche.,hat,"nachgewiesen,",sie,ziemlich,monatlichem,Trinkwassers.,würden,Skandals,elektrische,leider,die,deren,Tiere,Krams,Glas,unzureichenden,kaltem,am,Wetter,Bundespräsident.,"Zeit,",Lärm,weichem,was,eine,"reichem,",liegen,feinem,Störenfriede,derer,feinem,"frischem,",um,Auto,liegen,der,auf,von,vor,war,harten,roten,des,wurden,seltenem,350,roten,Glas,mehr,eine,den,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,5,5,5,,,,,,,space,0.479122877121,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,Wurst,um,Flut,den,täglichen,Grases,ruhig,nan,nichts,jeden,Einkommen,Müll.,Helmen,nan,mehr,Wurst,aus,schwarzem,Gras,Esslöffel,Alkohol,Esslöffel,defekt,er,Herrn,nan,nan,drei,Müll.,verschrottet.,Besucher.,eine,ml,nan,Kraftstoff,Schmuck,die,als,grünen,Besucher.,jeden.,nan,eine,wiedergewählt.,Energie.,seiner,nan,den,dass,defekt,"vermiest,",Taschengeld,nan,seiner,wiedergewählt.,Energie.,nichts,Stimmung,sie,artgerecht,aus,köstlicher,Helmen,Abduschen,Hauptbahnhof.,die,nan,um,um,Untergrund,Tupperware,große,goldenen,die,Kunsteis,jeden.,sie,dichten,kaltem,die,mehr,die,Soldaten,jeden,den,Dezember,aus,Schaumstoff,Planeten,Herrn,verschrottet.,dichten,ml,Planet,köstlichen,als,große,Soldaten,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,6,6,6,,,,,,,space,0.952362060547,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,None,j,6.03710412979,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,Ich,Man,Als,Nicht,Ihr,Wir,Fernab,Beträchtliche,Außer,100,Manche,Viele,Die,Beträchtliche,Wir,Ich,Wir,Die,Wir,Er,Die,Er,Die,Die,Die,Sie,Es,Der,Viele,Die,Wir,Sie,In,Dort,Wir,Die,Sie,In,Ich,Wir,Außer,Es,Sie,Er,Die,Die,Dort,Nicht,In,Die,Es,Jugendliche,Sie,Die,Er,Die,Außer,Dass,Es,In,Wir,Bei,Die,Die,Die,Sie,Walter,Jetzt,Man,Jungtiere,Die,Mit,Das,Am,Die,Außer,Es,Er,Sie,In,Wir,Am,Bei,100,In,Unter,Die,Alle,Im,Die,Die,Danach,In,Im,Bei,In,Mit,Bei,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,None,space,0.906488180161,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,nehme,machte,die,ein,Blutdruck,mussten,des,Stücke,das,g,Kreditnehmer,Tonnen,Kinder,Stücke,übergaben,nehme,haben,müden,mussten,stellt,Lösung,stellt,Uhr,Uhr,Gäste,verbrauchen,wurden,Flug,Tonnen,Autos,hatten,hatte,den,türmen,konnten,Stücke,verlassen,meinem,wurde,hatten,dem,wurden,hatte,wurde,Schule,Schuhe,türmen,ein,einer,Uhr,hat,können,verbrauchen,Schuhe,wurde,Schule,dem,es,waren,diesem,haben,unserer,Kinder,Formen,Linie,verlassen,Scheel,ist,machte,sollten,Teilnehmerinnen,dieser,Tuch,äußersten,Eislaufbahnen,den,waren,hat,haben,der,übergaben,äußeren,der,g,der,keinen,"Uhr,",Betten,Fernrohr,Gäste,Autos,wurde,den,Fernrohr,unserer,meinem,dieser,der,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,1,1,1,,,,,,,space,2.02950906754,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,eine,mal,Sonne,Tropfen,kann,uns,Rummels,saftigen,Essen,braunen,sind,gebrauchter,fuhren,saftiges,das,eine,jede,Teilnehmer,uns,die,wird,die,schlug,war,suchen,60,Eimer,zum,gebrauchte,beider,in,keine,Kakao,sich,dann,wurden,wegen,Studium,damals,in,Bürgermeister,Eimer,keine,trotz,verbraucht,in,sich,Tropfen,Studie,schlug,uns,Kleidung,60,in,trotz,verbraucht,Essen,"regnete,",nur,Zirkus,jede,Ankunft,fuhren,wurden,101,wegen,war,genau,mal,immer,wussten,Methode,wurde,Rand,wurden,Bürgermeister,nur,ein,die,Tat,dem,Rand,Feier,brauner,Tat,Umständen,die,wurden,sahen,suchen,beider,die,Kakao,sahen,Ankunft,Studium,Methode,Feier,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,2,2,2,,,,,,,space,0.788428068161,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,große,wieder,"unterging,",königliches,schon,durch,wurde,Fleischs,kann,Zuckers,mit,Kleidung,mit,Fleisch,Auto,große,Menge,wurden,durch,Masse,mit,Masse,"sporadisch,",aus,die,Liter,roter,Mond,Kleidung,beteiligten,Dänemark,Lust,gehören,Berge,mit,aus,des,las,schnell,Dänemark,beschuldigten,rote,Lust,dem,260.000,Größe,Berge,königlichen,wurde,"sporadisch,",die,bei,Liter,Größe,des,260.000,kann,hat,kleinere,werden,Menge,stand,mit,unter,hält,dem,der,die,wieder,auf,überwiegend,kann,dann,der,mit,beschuldigten,kleinere,Hemd,Erlebnisse,wissen,Mann,der,gedachte,Zucker,wissen,können,er,mit,wir,die,beteiligter,Leinwand,gehören,wir,stand,habe,kann,gedachte,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,3,3,3,,,,,,,space,0.58798289299,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,Packung,viel,war,Blut,bei,Büschel,schon,wurden,ich,sind,"sämtlichem,",landen,solchen,wurden,dem,Packung,alten,mit,Büschel,mit,"reichlichem,",mit,obschon,"Japan,",Wohnung,sprudelndes,Farbe,dauerte,landen,Fahrer,einen,auf,immer,schmutziger,"minimalem,","wertvollem,",schönen,ich,dank,gelegentlich,die,Farbe,auf,bekannten,Kilowattstunden,36,schmutzige,Bluts,jetzt,obwohl,Stimmung,ausreichendem,sprudelnden,36,bekannten,Kilowattstunden,ich,uns,"Delikte,",die,alten,ein,solch,"regelmäßigem,",nicht,schönen,vierte,richtige,viel,warmem,"nicht,",man,mit,Stadt,dauerhaftem,die,"Delikte,",aus,bei,wir,das,Stadt,man,sind,wir,Neuwahlen,"trug,","üblichem,",den,Wohnung,Fahrer,aus,immer,den,ein,ich,man,man,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,4,4,4,,,,,,,space,1.5037279129,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,salzige,Lärm,die,hat,minimalem,frischen,immer,serviert.,leider,auf,künftigem,im,unzureichenden,serviert.,Mann,salziger,Kram,zusätzlichem,frisches,einem,purem,einem,sie,die,des,Trinkwasser.,geschleudert.,ungefähr,im,wurden,gelegentlichen,noch,350,Wäsche.,sauberen,klassischen,Wetters,mehr,täglichem,einen,Störenfriede,geschleudert.,noch,Skandal,elektrischer,hätten,Wäsche.,hat,"nachgewiesen,",sie,ziemlich,monatlichem,Trinkwassers.,würden,Skandals,elektrische,leider,die,deren,Tiere,Krams,Glas,unzureichenden,kaltem,am,Wetter,Bundespräsident.,"Zeit,",Lärm,weichem,was,eine,"reichem,",liegen,feinem,Störenfriede,derer,feinem,"frischem,",um,Auto,liegen,der,auf,von,vor,war,harten,roten,des,wurden,seltenem,350,roten,Glas,mehr,eine,den,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,5,5,5,,,,,,,space,2.82564115524,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,Wurst,um,Flut,den,täglichen,Grases,ruhig,nan,nichts,jeden,Einkommen,Müll.,Helmen,nan,mehr,Wurst,aus,schwarzem,Gras,Esslöffel,Alkohol,Esslöffel,defekt,er,Herrn,nan,nan,drei,Müll.,verschrottet.,Besucher.,eine,ml,nan,Kraftstoff,Schmuck,die,als,grünen,Besucher.,jeden.,nan,eine,wiedergewählt.,Energie.,seiner,nan,den,dass,defekt,"vermiest,",Taschengeld,nan,seiner,wiedergewählt.,Energie.,nichts,Stimmung,sie,artgerecht,aus,köstlicher,Helmen,Abduschen,Hauptbahnhof.,die,nan,um,um,Untergrund,Tupperware,große,goldenen,die,Kunsteis,jeden.,sie,dichten,kaltem,die,mehr,die,Soldaten,jeden,den,Dezember,aus,Schaumstoff,Planeten,Herrn,verschrottet.,dichten,ml,Planet,köstlichen,als,große,Soldaten,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,6,6,6,,,,,,,space,1.77744793892,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,mit,jede,zurückgekehrt.,Boden,Einsatz,zwängen.,diskutiert.,nan,mitbringen.,Fall,haftbar.,nan,zur,nan,als,mit,dem,Kaffee,zwängen.,warmen,verdünnt.,warmem,war.,trug.,Gantenbein.,nan,nan,Tage.,nan,nan,nan,Sammlung,warme,nan,fahren.,umgearbeitet.,Wohnung.,einmal,Tee,nan,nan,nan,Sammlung,nan,nan,Frau,nan,Boden,das,war.,dass,selber,nan,Frau,nan,nan,mitbringen.,ziemlich,überführt,gehalten.,dem,Wein,zur,gehärtet.,nan,Wohnung.,nan,Nadelhölzer,jede,liegen.,ist.,Menge,Besatz,Slums.,eingesprüht.,nan,überführt,Stoff,Saft,Probleme,als,Slums.,des,Fall,Problemen,stattfinden.,Japan.,gefertigt.,ganz,Gantenbeins.,nan,Gewebe,warmer,ganz,Weins,einmal,Menge,des,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,7,7,7,,,,,,,space,3.06031298637,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,None,j,2.79121994972,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
,Ich,Man,Als,Nicht,Ihr,Wir,Fernab,Beträchtliche,Außer,100,Manche,Viele,Die,Beträchtliche,Wir,Ich,Wir,Die,Wir,Er,Die,Er,Die,Die,Die,Sie,Es,Der,Viele,Die,Wir,Sie,In,Dort,Wir,Die,Sie,In,Ich,Wir,Außer,Es,Sie,Er,Die,Die,Dort,Nicht,In,Die,Es,Jugendliche,Sie,Die,Er,Die,Außer,Dass,Es,In,Wir,Bei,Die,Die,Die,Sie,Walter,Jetzt,Man,Jungtiere,Die,Mit,Das,Am,Die,Außer,Es,Er,Sie,In,Wir,Am,Bei,100,In,Unter,Die,Alle,Im,Die,Die,Danach,In,Im,Bei,In,Mit,Bei,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,None,space,0.889866113663,,,,,2017_Jan_27_1356,59.7960466757,spr_backupper,001,Fr14,
